onset	duration	trial_type
0	21	1
21.02	5	2
26.04	31	4
57.2599	21	1
78.2798	5	2
83.2998	31	3
114.5197	21	1
135.5395	5	2
140.5597	31	5
171.7796	21	1
192.7995	5	2
197.8195	31	4
229.0394	21	1
250.0594	5	2
255.0794	31	3
286.2993	21	1
307.3192	5	2
312.3392	31	5
343.5591	21	1
364.5791	5	2
369.599	31	5
400.819	21	1
421.8389	5	2
426.8589	31	4
458.0788	21	1
479.0988	5	2
484.1187	31	4
515.3387	21	1
536.3586	5	2
541.3786	31	3
572.5985	21	1
593.6184	5	2
598.6384	31	3
629.8583	21	1
650.8783	5	2
655.8983	31	5
687.1182	21	1
