onset	duration	trial_type	correct
0.0224	20	3	0
20.0027	2	2	1
25.0023	2	2	1
32.0022	2	2	1
39.0022	2	2	1
45.0022	2	2	1
57.0021	2	2	1
62.0021	2	2	1
66.0021	2	2	0
70.002	2	2	1
74.002	2	2	0
85.0019	2	2	1
92.0019	2	2	1
98.0019	2	2	0
105.0018	2	2	1
109.0018	2	2	1
115.0018	2	2	1
119.9997	2	1	1
125.0017	2	1	1
132.0016	2	1	1
139.0016	2	1	0
145.0015	2	1	0
155.0015	2	1	1
160.0015	2	1	1
164.0014	2	1	1
170.0014	20	3	0
190.0014	2	2	0
195.0013	2	2	1
202.0013	2	2	0
206.0012	2	2	1
212.0012	2	2	0
219.0012	2	2	1
231.0011	2	2	0
235.0011	2	2	1
240.001	2	1	0
247.0009	2	1	0
251.0009	2	1	0
263.0008	2	1	1
268.0008	2	1	1
272.0008	2	1	1
279.0007	2	1	1
284.0007	2	1	0
290.0107	2	1	1
294.0107	2	1	1
299.0106	2	1	1
305.0106	2	1	1
311.0105	2	1	1
316.0105	2	1	0
320.0105	2	1	1
333.0104	2	1	1
340.0104	20	3	0
